"","GEOID","state","county_name","geometry","distance_nearest_farmersmarket(mile)","nearest_farmersmarket_name","nearest_farmersmarket_id","market_county_geoid","market_county_name","farmersmarket_desert"
"1748","30103","Montana","Treasure",c(-869527.659017503, 2631916.48640652),36.4780041912262,"Hardin Farmers' Market","311420","30003","Big Horn",TRUE
"1749","30107","Montana","Wheatland",c(-1062670.35338458, 2686108.48375277),65.6243074664849,"Livingston Farmers Market","313997","30067","Park",TRUE
"1750","30021","Montana","Dawson",c(-676191.141690569, 2728758.15914752),14.0342595316519,"Glendive Saturday Farmers Market","311418","30021","Dawson",FALSE
"1751","42057","Pennsylvania","Fulton",c(1506303.81479838, 2020775.42238785),9.49749662747146,"Sideling Hill Service Plaza Farmers' Market","312628","42057","Fulton",FALSE
"1752","46053","South Dakota","Gregory",c(-257514.531659844, 2248500.0913356),5.62191403727628,"Burke Area Farmers Market","314130","46053","Gregory",FALSE
"1753","17203","Illinois","Woodford",c(567686.834833894, 1995562.54780198),18.057458252853,"Morton Farmers Market","309887","17179","Tazewell",FALSE
"1754","17079","Illinois","Jasper",c(672357.809469245, 1803802.44784125),8.82657243898274,"Sainte Marie Farmers Market","309950","17079","Jasper",FALSE
"1755","55105","Wisconsin","Rock",c(564004.664408261, 2206528.43184106),1.46392698619755,"Rock County Farmers' Market","313587","55105","Rock",FALSE
"1756","05063","Arkansas","Independence",c(397005.077881298, 1419050.88064142),18.8651905762611,"Downtown Newport Farmers Market","308401","05067","Jackson",FALSE
"1757","13119","Georgia","Franklin",c(1161870.3856576, 1335122.91557243),8.17960208914132,"Lavonia Farmers Market","309574","13119","Franklin",FALSE
"1758","13187","Georgia","Lumpkin",c(1089104.93969325, 1347781.04308242),1.97504685762523,"Little Farmers Market","309578","13187","Lumpkin",FALSE
"1759","30017","Montana","Custer",c(-738421.48146758, 2622003.40353892),16.8067565373291,"Miles City Farmers Market","300193","30017","Custer",FALSE
"1760","31137","Nebraska","Phelps",c(-286827.896453401, 1949384.48471588),22.6510320115803,"Kearney Farmers' Market","311628","31019","Buffalo",TRUE
"1761","31081","Nebraska","Hamilton",c(-169097.153575603, 1986558.57256496),1.19366751925781,"Aurora Market on the Square","311605","31081","Hamilton",FALSE
"1762","31097","Nebraska","Johnson",c(-22309.2813242985, 1930993.71063941),26.5021985823559,"Beatrice Farmers Market","311606","31067","Gage",TRUE
"1763","46039","South Dakota","Deuel",c(-52787.8737916036, 2419170.16976776),19.6376814202464,"Canby Farmers' Market","307685","27173","Yellow Medicine",FALSE
"1764","46021","South Dakota","Campbell",c(-315283.380945354, 2538169.39861572),64.4850160372263,"Coteau Hills Farmers' Market","311593","38045","LaMoure",TRUE
"1765","47069","Tennessee","Hardeman",c(631968.088385436, 1373241.15919808),27.6914514363254,"West Tennessee Farmers Market","312830","47113","Madison",TRUE
"1766","06029","California","Kern",c(-2028706.35591123, 1609014.37669838),15.7828885148423,"Central Park Farmers Market","308593","06029","Kern",FALSE
"1767","55123","Wisconsin","Vernon",c(415054.802500775, 2300309.35573522),3.84339704135343,"Viroqua Public Market","313624","55123","Vernon",FALSE
"1768","13321","Georgia","Worth",c(1145803.0356533, 1015156.47968261),18.4030923836035,"Albany Farmers' Market","309471","13095","Dougherty",FALSE
"1769","31131","Nebraska","Otoe",c(-11297.515048721, 1959641.69090002),19.40440614865,"Eagle Farmers Market","301103","31025","Cass",FALSE
"1770","32009","Nevada","Esmeralda",c(-1870790.47979842, 1852425.0872941),50.9056444022513,"Bishop Farmers' Market","308572","06027","Inyo",TRUE
"1771","33011","New Hampshire","Hillsborough",c(1950239.07157004, 2463769.7845276),9.71317775060172,"Bedford Farmers Market","301091","33011","Hillsborough",FALSE
"1772","48489","Texas","Willacy",c(-167114.688146816, 380767.377700306),12.5516834259048,"Studebaker Farmers Market","312974","48489","Willacy",FALSE
"1773","48271","Texas","Kinney",c(-429015.302937313, 707289.96003139),90.9468444103714,"Local Kerrville Farmers Market","312920","48265","Kerr",TRUE
"1774","48443","Texas","Terrell",c(-583693.394837606, 812989.129143501),122.275988259231,"Midland Downtown Farmers' Market","312927","48329","Midland",TRUE
"1775","05149","Arkansas","Yell",c(234304.160134247, 1330275.70176002),20.9663829920953,"Dardanelle Farmers Market","308400","05149","Yell",TRUE
"1776","05111","Arkansas","Poinsett",c(479230.760282033, 1404517.21479831),18.5499348633772,"ASU Regional Farmers' Market","300028","05031","Craighead",FALSE
"1777","13293","Georgia","Upson",c(1085514.54824252, 1156956.09929945),1.4132153394154,"Bluebird Market","309484","13293","Upson",FALSE
"1778","13207","Georgia","Monroe",c(1118764.25883824, 1176050.49475154),1.93177710695926,"City of Forsyth Farmers Market","309498","13207","Monroe",FALSE
"1779","33003","New Hampshire","Carroll",c(1962889.61341455, 2577735.34937369),12.9017587714508,"MWV Farmers’ Market","314218","33003","Carroll",FALSE
"1780","34029","New Jersey","Ocean",c(1824840.94060739, 2083552.79520183),5.4392853784363,"Lacey Township Farmers' Market","311711","34029","Ocean",FALSE
"1781","18095","Indiana","Madison",c(866326.355691842, 1951968.28652518),4.49476395904433,"Anderson City Farmers' Market","310012","18095","Madison",FALSE
"1782","18069","Indiana","Huntington",c(877476.616558727, 2028431.74473499),10.9909472191998,"Roanoke Farmers' Market","310116","18069","Huntington",FALSE
"1783","18085","Indiana","Kosciusko",c(841546.477540836, 2071238.94634408),13.7775957926657,"Syracuse Artisans & Farmers Market","310130","18085","Kosciusko",FALSE
"1784","18107","Indiana","Montgomery",c(769022.152819215, 1928366.93488984),0.424584155228333,"Crawfordsville Winter Market","301418","18107","Montgomery",FALSE
"1785","18049","Indiana","Fulton",c(810489.43100165, 2045804.48017673),2.76506376313053,"Fulton County Farmers Market","300480","18049","Fulton",FALSE
"1786","20173","Kansas","Sedgwick",c(-127623.009900518, 1628467.09221357),3.35121464143815,"Upcycle Market","313760","20173","Sedgwick",FALSE
"1787","20167","Kansas","Russell",c(-237262.871383768, 1768797.08621578),14.2863880241304,"STEP BACK IN TIME FOOD MARKET LLC","310395","20167","Russell",FALSE
"1788","20123","Kansas","Mitchell",c(-188526.507995669, 1821174.49526577),8.18836114242504,"Solomon Valley Farmers' Market","310391","20123","Mitchell",FALSE
"1789","20057","Kansas","Ford",c(-339497.445695976, 1635211.92277588),7.55180683992739,"Dodge City Farmers' Market","310320","20057","Ford",FALSE
"1790","20133","Kansas","Neosho",c(60657.2616531617, 1613555.32603707),10.317821631593,"Chanute Farmers Market","310314","20133","Neosho",FALSE
"1791","20205","Kansas","Wilson",c(22451.2698814762, 1613451.03365886),4.75204964447369,"Fredonia, Kansas Farmers' Market","310330","20205","Wilson",FALSE
"1792","20203","Kansas","Wichita",c(-461838.828951355, 1729839.39833806),0.601090702615086,"Wichita County Farmers' Market","310403","20203","Wichita",FALSE
"1793","20153","Kansas","Rawlins",c(-430664.603431686, 1874406.12024947),2.36930595450656,"Atwood Farmers Market","310304","20153","Rawlins",FALSE
"1794","21221","Kentucky","Trigg",c(717428.962132439, 1559750.8629054),4.26897165839005,"Cadiz Farmers Market","310430","21221","Trigg",FALSE
"1795","48177","Texas","Gonzales",c(-144820.787781151, 710249.571299158),26.1662437206361,"Guadalupe Valley Gardeners Market","312903","48187","Guadalupe",TRUE
"1796","48367","Texas","Parker",c(-168097.187894547, 1080071.70152951),8.95167281966192,"Annetta Valley Farmers Market","312835","48367","Parker",FALSE
"1797","48325","Texas","Medina",c(-302043.407402837, 702866.174397436),17.067510266739,"Tri County Farmers Market Association","312981","48325","Medina",FALSE
"1798","48303","Texas","Lubbock",c(-536038.365220746, 1187838.60003615),2.57907969966024,"Lubbock Farmers' Market","312921","48303","Lubbock",FALSE
"1799","18059","Indiana","Hancock",c(865866.328681313, 1913837.59118784),2.30495853186684,"Hoosier Harvest Market","310068","18059","Hancock",FALSE
"1800","21201","Kentucky","Robertson",c(1029222.38034908, 1785760.02322346),7.03472648210535,"Blue Licks Farmers Market","310419","21201","Robertson",FALSE
"1801","20197","Kansas","Wabaunsee",c(-17598.70276851, 1769679.13898744),6.05174602872938,"Wabaunsee County Farmers' Market","310400","20197","Wabaunsee",FALSE
"1802","17147","Illinois","Piatt",c(626232.37428312, 1912534.97272431),1.51497141462272,"Monticello Farmers' Market","309885","17147","Piatt",FALSE
"1803","17035","Illinois","Cumberland",c(662567.222028803, 1832614.74851534),15.7227348197175,"18th Street Farmers Market","309705","17029","Coles",FALSE
"1804","21113","Kentucky","Jessamine",c(992576.318033758, 1708182.92207058),0.702678987724556,"Jessamine County Farmers' Market - Nicholasville (Saturday)","310467","21113","Jessamine",FALSE
"1805","21157","Kentucky","Marshall",c(676571.399944726, 1565011.50188468),3.94977925342899,"Marshall County Farmers Market","301315","21157","Marshall",FALSE
"1806","48497","Texas","Wise",c(-153222.657143963, 1128720.67959819),3.0774567722149,"Decatur Community Market","312870","48497","Wise",FALSE
"1807","48031","Texas","Blanco",c(-230537.013435517, 801844.106100444),35.1923768654865,"Barton Creek Farmers Market","312845","48453","Travis",TRUE
"1808","48231","Texas","Hunt",c(-7932.89351389404, 1117070.85042396),27.862434331293,"Main Street Farmers' Market","312924","48223","Hopkins",TRUE
"1809","48493","Texas","Wilson",c(-203116.436464667, 680028.332612315),25.5434510166342,"Sam Houston High School Farmers' Market","312951","48029","Bexar",TRUE
"1810","21021","Kentucky","Boyle",c(971080.158125385, 1677673.98815558),2.51512569533521,"New Boyle County Farmer's Market","310487","21021","Boyle",FALSE
"1811","21223","Kentucky","Trimble",c(917800.708814912, 1783070.37112552),9.0029729138287,"Farmers Market of Madison, IN","301602","18077","Jefferson",FALSE
"1812","17037","Illinois","DeKalb",c(595092.688588873, 2121613.15146552),2.7968742304063,"DeKalb Farmers' Market","300342","17037","DeKalb",FALSE
"1813","17135","Illinois","Montgomery",c(557318.366398104, 1819918.99306378),11.5226727013886,"Nokomis Farmers Market","309901","17135","Montgomery",FALSE
"1814","17065","Illinois","Hamilton",c(647575.333815363, 1697388.08830287),24.1996653606629,"West Frankfort Farmers' Market","309994","17055","Franklin",TRUE
"1815","08041","Colorado","El Paso",c(-732191.233640878, 1788943.51526544),11.6257672252254,"Memorial Park Farmers' Market","309092","08041","El Paso",FALSE
"1816","08089","Colorado","Otero",c(-671351.264022652, 1679163.92052849),9.44626514256554,"Lusk Farms Farmers Market","309090","08089","Otero",FALSE
"1817","08073","Colorado","Lincoln",c(-644210.169955764, 1798933.78003036),63.1339454719061,"Backyard Market in Black Forest - Winter","301539","08041","El Paso",TRUE
"1818","12051","Florida","Hendry",c(1483172.28184608, 504548.446844497),17.6995876119964,"immokalee state farmers' market","309357","12021","Collier",FALSE
"1819","48375","Texas","Potter",c(-530376.775998808, 1388153.03150103),14.107773817798,"Amarillo Community Market","312833","48375","Potter",FALSE
"1820","48279","Texas","Lamb",c(-581469.117736385, 1242071.32465148),42.7106644059977,"Apple Country Farmers Market II","312837","48303","Lubbock",TRUE
"1821","48149","Texas","Fayette",c(-88804.7830825078, 756131.095628443),14.5811622616877,"Weimar Farmers Market","312994","48089","Colorado",FALSE
"1822","48019","Texas","Bandera",c(-313772.585370079, 746707.925315169),21.7677902384201,"Local Kerrville Farmers Market","312920","48265","Kerr",TRUE
"1823","48335","Texas","Mitchell",c(-460823.591432616, 1037834.97294216),65.4591166863824,"Concho Valley Farmers' Market","312862","48451","Tom Green",TRUE
"1824","48009","Texas","Archer",c(-247624.63884995, 1175485.76282737),21.026816076912,"Red River Farmers Market","312941","48485","Wichita",TRUE
"1825","21103","Kentucky","Henry",c(938643.21664014, 1766885.97960158),2.91083306325451,"Henry County Farmers' Market - New Castle","310460","21103","Henry",FALSE
"1826","21039","Kentucky","Carlisle",c(620330.773822816, 1557261.19685314),15.4018241467798,"La Center Community Farmers' Market","310470","21007","Ballard",FALSE
"1827","54035","West Virginia","Jackson",c(1227275.21003, 1849008.38900668),24.2014664825953,"Mason County Farmers' Market","313668","54053","Mason",TRUE
"1828","55101","Wisconsin","Racine",c(645353.606184499, 2221460.52154361),4.15981624012898,"Union Grove Farmers' Market","313618","55101","Racine",FALSE
"1829","12003","Florida","Baker",c(1312065.57549872, 900968.830115101),9.90193768427621,"Baker County Farmers' Market, Inc.","309280","12003","Baker",FALSE
"1830","13299","Georgia","Ware",c(1287450.49991952, 978515.856931809),12.8463800417638,"Way Green Local Fare Market","300351","13299","Ware",FALSE
"1831","13129","Georgia","Gordon",c(1011115.3228698, 1330475.34036304),3.78398760834228,"Creation Health Farmers' Market","309507","13129","Gordon",FALSE
"1832","48193","Texas","Hamilton",c(-199223.422346644, 961108.615473086),41.8507518095512,"Sweet Magnolia Market","312975","48425","Somervell",TRUE
"1833","48145","Texas","Falls",c(-88838.7323396127, 909073.546295228),21.7703423485123,"Troy Farmers Market / Arts & Crafts","312989","48027","Bell",TRUE
"1834","48095","Texas","Concho",c(-366329.519947398, 924235.011269625),34.6002821286947,"Concho Valley Farmers' Market","312862","48451","Tom Green",TRUE
"1835","48249","Texas","Jim Wells",c(-206950.942083837, 520546.785614411),40.9788526033853,"Area Farmers Market","312838","48355","Nueces",TRUE
"1836","48129","Texas","Donley",c(-435757.956613176, 1333965.3053177),59.858151559406,"Amarillo Community Market","312833","48375","Potter",TRUE
"1837","21149","Kentucky","McLean",c(763685.503346963, 1645182.45356589),9.40116714778641,"Calhoun Farmers Market","310431","21149","McLean",FALSE
"1838","22093","Louisiana","St. James",c(501439.710046525, 786109.636416705),16.0233759666365,"Thibodaux Main Street Farmers' Market","310575","22057","Lafourche",FALSE
"1839","55059","Wisconsin","Kenosha",c(648477.286335415, 2202594.53451423),1.38455603703582,"Bristol Farmers Market","313461","55059","Kenosha",FALSE
"1840","55127","Wisconsin","Walworth",c(607057.892379094, 2209481.9197441),6.02736910334595,"Delavan Fresh Market","313477","55127","Walworth",FALSE
"1841","13097","Georgia","Douglas",c(1031438.76811434, 1242689.18418859),3.00159263676131,"Douglasville WIC Market","309518","13097","Douglas",FALSE
"1842","45037","South Carolina","Edgefield",c(1285868.06809759, 1284631.94495382),20.4868850138891,"Augusta Market at the River","309477","13245","Richmond",TRUE
"1843","21081","Kentucky","Grant",c(978408.497574226, 1794168.4106902),2.66408025663516,"Family Roadside Farmers Market","310441","21081","Grant",FALSE
"1844","21199","Kentucky","Pulaski",c(1003221.94565383, 1622758.6473235),23.9568523871118,"Rockcastle Farmers Market - Livingston","310498","21203","Rockcastle",TRUE
"1845","22095","Louisiana","St. John the Baptist",c(531770.170696021, 798873.176369549),13.0357780986111,"German Coast Farmers' Market","310541","22089","St. Charles",FALSE
"1846","23019","Maine","Penobscot",c(2111422.34877487, 2795811.01922415),34.0264381615377,"Orono Summer Farmers' Market","310864","23019","Penobscot",TRUE
"1847","26015","Michigan","Barry",c(870189.4511397, 2226438.53723944),3.86520821999696,"Hastings Farmers Market","311006","26015","Barry",FALSE
"1848","55093","Wisconsin","Pierce",c(282827.600811425, 2419809.27415162),10.95155799231,"Spring Valley Farmers' Market","313598","55093","Pierce",FALSE
"1849","55063","Wisconsin","La Crosse",c(390736.3222334, 2333933.90296289),1.94625085988521,"West Salem Farmers' Market","313636","55063","La Crosse",FALSE
"1850","45011","South Carolina","Barnwell",c(1342806.34712591, 1236096.03337887),4.12279909688452,"Barnwell Farmers' Market","312674","45011","Barnwell",FALSE
"1851","45023","South Carolina","Chester",c(1343223.38021252, 1397448.40305689),3.18226049455807,"Chester Farmers' and Artisan Market","312678","45023","Chester",FALSE
"1852","21091","Kentucky","Hancock",c(802621.322615624, 1684026.97310136),5.48060881320005,"Hancock Co Farmers Market","310454","21091","Hancock",FALSE
"1853","21169","Kentucky","Metcalfe",c(912599.990699397, 1599532.33169831),1.39449359763994,"Metcalfe County Farmers Market","310481","21169","Metcalfe",FALSE
